transcript_id	gene_id	gene_name
CEP52_001873-T1_mrna	gene-CEP52_001873	CEP52_001873
CEP52_001874-T1_mrna	gene-CEP52_001874	CEP52_001874
CEP52_001875-T1_mrna	gene-CEP52_001875	CEP52_001875
CEP52_001876-T1_mrna	gene-CEP52_001876	CEP52_001876
CEP52_001877-T1_mrna	gene-CEP52_001877	CEP52_001877
CEP52_001878-T1_mrna	gene-CEP52_001878	CEP52_001878
CEP52_001879-T1_mrna	gene-CEP52_001879	CEP52_001879
CEP52_001880-T1_mrna	gene-CEP52_001880	CEP52_001880
CEP52_001881-T1_mrna	gene-CEP52_001881	CEP52_001881
CEP52_001882-T1_mrna	gene-CEP52_001882	CEP52_001882
CEP52_001883-T1_mrna	gene-CEP52_001883	CEP52_001883
CEP52_001884-T1_mrna	gene-CEP52_001884	CEP52_001884
CEP52_001885-T1_mrna	gene-CEP52_001885	CEP52_001885
CEP52_001886-T1_mrna	gene-CEP52_001886	CEP52_001886
CEP52_001887-T1_mrna	gene-CEP52_001887	CEP52_001887
CEP52_001888-T1_mrna	gene-CEP52_001888	CEP52_001888
CEP52_001889-T1_mrna	gene-CEP52_001889	CEP52_001889
CEP52_001890-T1_mrna	gene-CEP52_001890	CEP52_001890
CEP52_001891-T1_mrna	gene-CEP52_001891	CEP52_001891
CEP52_001892-T1_mrna	gene-CEP52_001892	CEP52_001892
CEP52_001893-T1_mrna	gene-CEP52_001893	CEP52_001893
CEP52_001894-T1_mrna	gene-CEP52_001894	CEP52_001894
CEP52_001895-T1_mrna	gene-CEP52_001895	CEP52_001895
CEP52_001896-T1_mrna	gene-CEP52_001896	CEP52_001896
CEP52_001897-T1_mrna	gene-CEP52_001897	CEP52_001897
CEP52_001898-T1_mrna	gene-CEP52_001898	CEP52_001898
CEP52_001899-T1_mrna	gene-CEP52_001899	CEP52_001899
CEP52_001900-T1_mrna	gene-CEP52_001900	CEP52_001900
CEP52_001901-T1_mrna	gene-CEP52_001901	CEP52_001901
CEP52_001902-T1_mrna	gene-CEP52_001902	CEP52_001902
CEP52_001903-T1_mrna	gene-CEP52_001903	CEP52_001903
CEP52_001904-T1_mrna	gene-CEP52_001904	CEP52_001904
CEP52_001905-T1_mrna	gene-CEP52_001905	CEP52_001905
CEP52_001906-T1_mrna	gene-CEP52_001906	CEP52_001906
CEP52_001907-T1_mrna	gene-CEP52_001907	CEP52_001907
CEP52_001908-T1_mrna	gene-CEP52_001908	CEP52_001908
CEP52_001909-T1_mrna	gene-CEP52_001909	CEP52_001909
CEP52_001910-T1_mrna	gene-CEP52_001910	CEP52_001910
CEP52_001911-T1_mrna	gene-CEP52_001911	CEP52_001911
CEP52_001912-T1_mrna	gene-CEP52_001912	CEP52_001912
CEP52_001913-T1_mrna	gene-CEP52_001913	CEP52_001913
CEP52_001914-T1_mrna	gene-CEP52_001914	CEP52_001914
CEP52_001915-T1_mrna	gene-CEP52_001915	CEP52_001915
CEP52_001916-T1_mrna	gene-CEP52_001916	CEP52_001916
CEP52_001917-T1_mrna	gene-CEP52_001917	CEP52_001917
CEP52_001918-T1_mrna	gene-CEP52_001918	CEP52_001918
CEP52_001919-T1_mrna	gene-CEP52_001919	CEP52_001919
CEP52_001920-T1_mrna	gene-CEP52_001920	CEP52_001920
CEP52_001921-T1_mrna	gene-CEP52_001921	CEP52_001921
CEP52_001922-T1_mrna	gene-CEP52_001922	CEP52_001922
CEP52_001923-T1_mrna	gene-CEP52_001923	CEP52_001923
CEP52_001924-T1_mrna	gene-CEP52_001924	CEP52_001924
CEP52_001925-T1_mrna	gene-CEP52_001925	CEP52_001925
CEP52_001926-T1_mrna	gene-CEP52_001926	CEP52_001926
CEP52_001927-T1_mrna	gene-CEP52_001927	CEP52_001927
CEP52_001928-T1_mrna	gene-CEP52_001928	CEP52_001928
CEP52_001929-T1_mrna	gene-CEP52_001929	CEP52_001929
CEP52_001930-T1_mrna	gene-CEP52_001930	CEP52_001930
CEP52_001931-T1_mrna	gene-CEP52_001931	CEP52_001931
CEP52_001932-T1_mrna	gene-CEP52_001932	CEP52_001932
CEP52_001933-T1_mrna	gene-CEP52_001933	CEP52_001933
CEP52_001934-T1_mrna	gene-CEP52_001934	CEP52_001934
CEP52_001935-T1_mrna	gene-CEP52_001935	CEP52_001935
CEP52_001936-T1_mrna	gene-CEP52_001936	CEP52_001936
CEP52_001937-T1_mrna	gene-CEP52_001937	CEP52_001937
CEP52_001938-T1_mrna	gene-CEP52_001938	CEP52_001938
CEP52_001939-T1_mrna	gene-CEP52_001939	CEP52_001939
CEP52_001940-T1_mrna	gene-CEP52_001940	CEP52_001940
CEP52_001941-T1_mrna	gene-CEP52_001941	CEP52_001941
CEP52_001942-T1_mrna	gene-CEP52_001942	CEP52_001942
CEP52_001943-T1_mrna	gene-CEP52_001943	CEP52_001943
CEP52_001944-T1_mrna	gene-CEP52_001944	CEP52_001944
CEP52_001945-T1_mrna	gene-CEP52_001945	CEP52_001945
CEP52_001946-T1_mrna	gene-CEP52_001946	CEP52_001946
CEP52_001947-T1_mrna	gene-CEP52_001947	CEP52_001947
CEP52_001948-T1_mrna	gene-CEP52_001948	CEP52_001948
CEP52_001949-T1_mrna	gene-CEP52_001949	CEP52_001949
CEP52_001950-T1_mrna	gene-CEP52_001950	CEP52_001950
CEP52_001951-T1_mrna	gene-CEP52_001951	CEP52_001951
CEP52_001952-T1_mrna	gene-CEP52_001952	CEP52_001952
CEP52_001953-T1_mrna	gene-CEP52_001953	CEP52_001953
CEP52_001954-T1_mrna	gene-CEP52_001954	CEP52_001954
CEP52_001955-T1_mrna	gene-CEP52_001955	CEP52_001955
CEP52_001956-T1_mrna	gene-CEP52_001956	CEP52_001956
CEP52_001957-T1_mrna	gene-CEP52_001957	CEP52_001957
CEP52_001958-T1_mrna	gene-CEP52_001958	CEP52_001958
CEP52_001959-T1_mrna	gene-CEP52_001959	CEP52_001959
CEP52_001960-T1_mrna	gene-CEP52_001960	CEP52_001960
CEP52_001961-T1_mrna	gene-CEP52_001961	CEP52_001961
CEP52_001962-T1_mrna	gene-CEP52_001962	CEP52_001962
CEP52_001963-T1_mrna	gene-CEP52_001963	CEP52_001963
CEP52_001964-T1_mrna	gene-CEP52_001964	CEP52_001964
CEP52_001965-T1_mrna	gene-CEP52_001965	CEP52_001965
CEP52_001966-T1_mrna	gene-CEP52_001966	CEP52_001966
CEP52_001967-T1_mrna	gene-CEP52_001967	CEP52_001967
CEP52_001968-T1_mrna	gene-CEP52_001968	CEP52_001968
CEP52_001969-T1_mrna	gene-CEP52_001969	CEP52_001969
CEP52_001970-T1_mrna	gene-CEP52_001970	CEP52_001970
CEP52_001971-T1_mrna	gene-CEP52_001971	CEP52_001971
CEP52_001972-T1_mrna	gene-CEP52_001972	CEP52_001972
CEP52_001973-T1_mrna	gene-CEP52_001973	CEP52_001973
CEP52_001974-T1_mrna	gene-CEP52_001974	CEP52_001974
CEP52_001975-T1_mrna	gene-CEP52_001975	CEP52_001975
CEP52_001976-T1_mrna	gene-CEP52_001976	CEP52_001976
CEP52_001977-T1_mrna	gene-CEP52_001977	CEP52_001977
CEP52_001978-T1_mrna	gene-CEP52_001978	CEP52_001978
CEP52_001979-T1_mrna	gene-CEP52_001979	CEP52_001979
CEP52_001980-T1_mrna	gene-CEP52_001980	CEP52_001980
CEP52_001981-T1_mrna	gene-CEP52_001981	CEP52_001981
CEP52_001982-T1_mrna	gene-CEP52_001982	CEP52_001982
CEP52_001983-T1_mrna	gene-CEP52_001983	CEP52_001983
CEP52_001984-T1_mrna	gene-CEP52_001984	CEP52_001984
CEP52_001985-T1_mrna	gene-CEP52_001985	CEP52_001985
CEP52_001986-T1_mrna	gene-CEP52_001986	CEP52_001986
CEP52_001987-T1_mrna	gene-CEP52_001987	CEP52_001987
CEP52_001988-T1_mrna	gene-CEP52_001988	CEP52_001988
CEP52_001989-T1_mrna	gene-CEP52_001989	CEP52_001989
CEP52_001990-T1_mrna	gene-CEP52_001990	CEP52_001990
CEP52_001991-T1_mrna	gene-CEP52_001991	CEP52_001991
CEP52_001992-T1_mrna	gene-CEP52_001992	CEP52_001992
CEP52_001993-T1_mrna	gene-CEP52_001993	CEP52_001993
CEP52_001994-T1_mrna	gene-CEP52_001994	CEP52_001994
CEP52_001995-T1_mrna	gene-CEP52_001995	CEP52_001995
CEP52_001996-T1_mrna	gene-CEP52_001996	CEP52_001996
CEP52_001997-T1_mrna	gene-CEP52_001997	CEP52_001997
CEP52_001998-T1_mrna	gene-CEP52_001998	CEP52_001998
CEP52_001999-T1_mrna	gene-CEP52_001999	CEP52_001999
CEP52_002000-T1_mrna	gene-CEP52_002000	CEP52_002000
CEP52_002001-T1_mrna	gene-CEP52_002001	CEP52_002001
CEP52_002002-T1_mrna	gene-CEP52_002002	CEP52_002002
CEP52_002003-T1_mrna	gene-CEP52_002003	CEP52_002003
CEP52_002004-T1_mrna	gene-CEP52_002004	CEP52_002004
CEP52_002005-T1_mrna	gene-CEP52_002005	CEP52_002005
CEP52_002006-T1_mrna	gene-CEP52_002006	CEP52_002006
CEP52_002007-T1_mrna	gene-CEP52_002007	CEP52_002007
CEP52_009470-T1_mrna	gene-CEP52_009470	CEP52_009470
CEP52_009471-T1_mrna	gene-CEP52_009471	CEP52_009471
CEP52_009472-T1_mrna	gene-CEP52_009472	CEP52_009472
CEP52_009473-T1_mrna	gene-CEP52_009473	CEP52_009473
CEP52_009474-T1_mrna	gene-CEP52_009474	CEP52_009474
CEP52_009475-T1_mrna	gene-CEP52_009475	CEP52_009475
CEP52_009476-T1_mrna	gene-CEP52_009476	CEP52_009476
CEP52_009477-T1_mrna	gene-CEP52_009477	CEP52_009477
CEP52_009478-T1_mrna	gene-CEP52_009478	CEP52_009478
CEP52_009479-T1_mrna	gene-CEP52_009479	CEP52_009479
CEP52_009480-T1_mrna	gene-CEP52_009480	CEP52_009480
CEP52_009481-T1_mrna	gene-CEP52_009481	CEP52_009481
CEP52_009482-T1_mrna	gene-CEP52_009482	CEP52_009482
CEP52_009483-T1_mrna	gene-CEP52_009483	CEP52_009483
CEP52_009484-T1_mrna	gene-CEP52_009484	CEP52_009484
CEP52_009485-T1_mrna	gene-CEP52_009485	CEP52_009485
CEP52_009486-T1_mrna	gene-CEP52_009486	CEP52_009486
CEP52_009487-T1_mrna	gene-CEP52_009487	CEP52_009487
CEP52_009488-T1_mrna	gene-CEP52_009488	CEP52_009488
CEP52_009489-T1_mrna	gene-CEP52_009489	CEP52_009489
CEP52_009490-T1_mrna	gene-CEP52_009490	CEP52_009490
CEP52_009491-T1_mrna	gene-CEP52_009491	CEP52_009491
CEP52_009492-T1_mrna	gene-CEP52_009492	CEP52_009492
CEP52_009493-T1_mrna	gene-CEP52_009493	CEP52_009493
CEP52_009494-T1_mrna	gene-CEP52_009494	CEP52_009494
CEP52_009495-T1_mrna	gene-CEP52_009495	CEP52_009495
CEP52_009496-T1_mrna	gene-CEP52_009496	CEP52_009496
CEP52_009497-T1_mrna	gene-CEP52_009497	CEP52_009497
CEP52_009498-T1_mrna	gene-CEP52_009498	CEP52_009498
CEP52_009499-T1_mrna	gene-CEP52_009499	CEP52_009499
CEP52_009500-T1_mrna	gene-CEP52_009500	CEP52_009500
CEP52_009501-T1_mrna	gene-CEP52_009501	CEP52_009501
CEP52_009502-T1_mrna	gene-CEP52_009502	CEP52_009502
CEP52_009503-T1_mrna	gene-CEP52_009503	CEP52_009503
CEP52_009504-T1_mrna	gene-CEP52_009504	CEP52_009504
CEP52_009505-T1_mrna	gene-CEP52_009505	CEP52_009505
CEP52_009506-T1_mrna	gene-CEP52_009506	CEP52_009506
CEP52_009507-T1_mrna	gene-CEP52_009507	CEP52_009507
CEP52_009508-T1_mrna	gene-CEP52_009508	CEP52_009508
CEP52_009509-T1_mrna	gene-CEP52_009509	CEP52_009509
CEP52_009510-T1_mrna	gene-CEP52_009510	CEP52_009510
CEP52_009511-T1_mrna	gene-CEP52_009511	CEP52_009511
CEP52_009512-T1_mrna	gene-CEP52_009512	CEP52_009512
CEP52_009513-T1_mrna	gene-CEP52_009513	CEP52_009513
CEP52_009514-T1_mrna	gene-CEP52_009514	CEP52_009514
CEP52_009515-T1_mrna	gene-CEP52_009515	CEP52_009515
CEP52_009516-T1_mrna	gene-CEP52_009516	CEP52_009516
CEP52_009517-T1_mrna	gene-CEP52_009517	CEP52_009517
CEP52_009518-T1_mrna	gene-CEP52_009518	CEP52_009518
CEP52_009519-T1_mrna	gene-CEP52_009519	CEP52_009519
CEP52_009520-T1_mrna	gene-CEP52_009520	CEP52_009520
CEP52_009521-T1_mrna	gene-CEP52_009521	CEP52_009521
CEP52_009522-T1_mrna	gene-CEP52_009522	CEP52_009522
CEP52_009523-T1_mrna	gene-CEP52_009523	CEP52_009523
CEP52_009524-T1_mrna	gene-CEP52_009524	CEP52_009524
CEP52_009525-T1_mrna	gene-CEP52_009525	CEP52_009525
CEP52_009526-T1_mrna	gene-CEP52_009526	CEP52_009526
CEP52_017824-T1_mrna	gene-CEP52_017824	CEP52_017824
CEP52_017825-T1_mrna	gene-CEP52_017825	CEP52_017825
CEP52_017826-T1_mrna	gene-CEP52_017826	CEP52_017826
CEP52_017827-T1_mrna	gene-CEP52_017827	CEP52_017827
CEP52_017828-T1_mrna	gene-CEP52_017828	CEP52_017828
CEP52_009527-T1_mrna	gene-CEP52_009527	CEP52_009527
CEP52_009528-T1_mrna	gene-CEP52_009528	CEP52_009528
CEP52_009529-T1_mrna	gene-CEP52_009529	CEP52_009529
CEP52_009530-T1_mrna	gene-CEP52_009530	CEP52_009530
CEP52_009531-T1_mrna	gene-CEP52_009531	CEP52_009531
CEP52_009532-T1_mrna	gene-CEP52_009532	CEP52_009532
CEP52_009533-T1_mrna	gene-CEP52_009533	CEP52_009533
CEP52_009534-T1_mrna	gene-CEP52_009534	CEP52_009534
CEP52_009535-T1_mrna	gene-CEP52_009535	CEP52_009535
CEP52_009536-T1_mrna	gene-CEP52_009536	CEP52_009536
CEP52_009537-T1_mrna	gene-CEP52_009537	CEP52_009537
CEP52_009538-T1_mrna	gene-CEP52_009538	CEP52_009538
CEP52_009539-T1_mrna	gene-CEP52_009539	CEP52_009539
CEP52_009540-T1_mrna	gene-CEP52_009540	CEP52_009540
CEP52_009541-T1_mrna	gene-CEP52_009541	CEP52_009541
CEP52_009542-T1_mrna	gene-CEP52_009542	CEP52_009542
CEP52_009543-T1_mrna	gene-CEP52_009543	CEP52_009543
CEP52_009544-T1_mrna	gene-CEP52_009544	CEP52_009544
CEP52_009545-T1_mrna	gene-CEP52_009545	CEP52_009545
CEP52_009546-T1_mrna	gene-CEP52_009546	CEP52_009546
CEP52_009547-T1_mrna	gene-CEP52_009547	CEP52_009547
CEP52_009548-T1_mrna	gene-CEP52_009548	CEP52_009548
CEP52_009549-T1_mrna	gene-CEP52_009549	CEP52_009549
CEP52_009550-T1_mrna	gene-CEP52_009550	CEP52_009550
CEP52_009551-T1_mrna	gene-CEP52_009551	CEP52_009551
CEP52_009552-T1_mrna	gene-CEP52_009552	CEP52_009552
CEP52_009553-T1_mrna	gene-CEP52_009553	CEP52_009553
CEP52_009554-T1_mrna	gene-CEP52_009554	CEP52_009554
CEP52_009555-T1_mrna	gene-CEP52_009555	CEP52_009555
CEP52_009556-T1_mrna	gene-CEP52_009556	CEP52_009556
CEP52_009557-T1_mrna	gene-CEP52_009557	CEP52_009557
CEP52_009558-T1_mrna	gene-CEP52_009558	CEP52_009558
CEP52_009559-T1_mrna	gene-CEP52_009559	CEP52_009559
CEP52_009560-T1_mrna	gene-CEP52_009560	CEP52_009560
CEP52_009561-T1_mrna	gene-CEP52_009561	CEP52_009561
CEP52_009562-T1_mrna	gene-CEP52_009562	CEP52_009562
CEP52_009563-T1_mrna	gene-CEP52_009563	CEP52_009563
CEP52_009564-T1_mrna	gene-CEP52_009564	CEP52_009564
CEP52_009565-T1_mrna	gene-CEP52_009565	CEP52_009565
CEP52_009566-T1_mrna	gene-CEP52_009566	CEP52_009566
CEP52_009567-T1_mrna	gene-CEP52_009567	CEP52_009567
CEP52_009568-T1_mrna	gene-CEP52_009568	CEP52_009568
CEP52_009569-T1_mrna	gene-CEP52_009569	CEP52_009569
CEP52_009570-T1_mrna	gene-CEP52_009570	CEP52_009570
CEP52_009571-T1_mrna	gene-CEP52_009571	CEP52_009571
CEP52_009572-T1_mrna	gene-CEP52_009572	CEP52_009572
CEP52_009573-T1_mrna	gene-CEP52_009573	CEP52_009573
CEP52_009574-T1_mrna	gene-CEP52_009574	CEP52_009574
CEP52_009575-T1_mrna	gene-CEP52_009575	CEP52_009575
CEP52_009576-T1_mrna	gene-CEP52_009576	CEP52_009576
CEP52_017829-T1_mrna	gene-CEP52_017829	CEP52_017829
CEP52_017830-T1_mrna	gene-CEP52_017830	CEP52_017830
CEP52_017831-T1_mrna	gene-CEP52_017831	CEP52_017831
CEP52_017832-T1_mrna	gene-CEP52_017832	CEP52_017832
CEP52_017833-T1_mrna	gene-CEP52_017833	CEP52_017833
CEP52_009577-T1_mrna	gene-CEP52_009577	CEP52_009577
CEP52_009578-T1_mrna	gene-CEP52_009578	CEP52_009578
CEP52_009579-T1_mrna	gene-CEP52_009579	CEP52_009579
CEP52_009580-T1_mrna	gene-CEP52_009580	CEP52_009580
CEP52_009581-T1_mrna	gene-CEP52_009581	CEP52_009581
CEP52_009582-T1_mrna	gene-CEP52_009582	CEP52_009582
CEP52_009583-T1_mrna	gene-CEP52_009583	CEP52_009583
CEP52_009584-T1_mrna	gene-CEP52_009584	CEP52_009584
CEP52_009585-T1_mrna	gene-CEP52_009585	CEP52_009585
CEP52_009586-T1_mrna	gene-CEP52_009586	CEP52_009586
CEP52_009587-T1_mrna	gene-CEP52_009587	CEP52_009587
CEP52_009588-T1_mrna	gene-CEP52_009588	CEP52_009588
CEP52_009589-T1_mrna	gene-CEP52_009589	CEP52_009589
CEP52_009590-T1_mrna	gene-CEP52_009590	CEP52_009590
CEP52_009591-T1_mrna	gene-CEP52_009591	CEP52_009591
CEP52_009592-T1_mrna	gene-CEP52_009592	CEP52_009592
CEP52_009593-T1_mrna	gene-CEP52_009593	CEP52_009593
CEP52_009594-T1_mrna	gene-CEP52_009594	CEP52_009594
CEP52_009595-T1_mrna	gene-CEP52_009595	CEP52_009595
CEP52_009596-T1_mrna	gene-CEP52_009596	CEP52_009596
CEP52_009597-T1_mrna	gene-CEP52_009597	CEP52_009597
CEP52_009598-T1_mrna	gene-CEP52_009598	CEP52_009598
CEP52_009599-T1_mrna	gene-CEP52_009599	CEP52_009599
CEP52_009600-T1_mrna	gene-CEP52_009600	CEP52_009600
CEP52_009601-T1_mrna	gene-CEP52_009601	CEP52_009601
CEP52_009602-T1_mrna	gene-CEP52_009602	CEP52_009602
CEP52_009603-T1_mrna	gene-CEP52_009603	CEP52_009603
CEP52_009604-T1_mrna	gene-CEP52_009604	CEP52_009604
CEP52_009605-T1_mrna	gene-CEP52_009605	CEP52_009605
CEP52_009606-T1_mrna	gene-CEP52_009606	CEP52_009606
CEP52_009607-T1_mrna	gene-CEP52_009607	CEP52_009607
CEP52_009608-T1_mrna	gene-CEP52_009608	CEP52_009608
CEP52_009609-T1_mrna	gene-CEP52_009609	CEP52_009609
CEP52_009610-T1_mrna	gene-CEP52_009610	CEP52_009610
CEP52_009611-T1_mrna	gene-CEP52_009611	CEP52_009611
CEP52_009612-T1_mrna	gene-CEP52_009612	CEP52_009612
CEP52_009613-T1_mrna	gene-CEP52_009613	CEP52_009613
CEP52_009614-T1_mrna	gene-CEP52_009614	CEP52_009614
CEP52_009615-T1_mrna	gene-CEP52_009615	CEP52_009615
CEP52_009616-T1_mrna	gene-CEP52_009616	CEP52_009616
CEP52_009617-T1_mrna	gene-CEP52_009617	CEP52_009617
CEP52_009618-T1_mrna	gene-CEP52_009618	CEP52_009618
CEP52_009619-T1_mrna	gene-CEP52_009619	CEP52_009619
CEP52_009620-T1_mrna	gene-CEP52_009620	CEP52_009620
CEP52_009621-T1_mrna	gene-CEP52_009621	CEP52_009621
CEP52_009622-T1_mrna	gene-CEP52_009622	CEP52_009622
CEP52_009623-T1_mrna	gene-CEP52_009623	CEP52_009623
CEP52_009624-T1_mrna	gene-CEP52_009624	CEP52_009624
CEP52_009625-T1_mrna	gene-CEP52_009625	CEP52_009625
CEP52_009626-T1_mrna	gene-CEP52_009626	CEP52_009626
CEP52_009627-T1_mrna	gene-CEP52_009627	CEP52_009627
CEP52_017834-T1_mrna	gene-CEP52_017834	CEP52_017834
CEP52_017835-T1_mrna	gene-CEP52_017835	CEP52_017835
CEP52_017836-T1_mrna	gene-CEP52_017836	CEP52_017836
CEP52_017837-T1_mrna	gene-CEP52_017837	CEP52_017837
CEP52_017838-T1_mrna	gene-CEP52_017838	CEP52_017838
CEP52_017839-T1_mrna	gene-CEP52_017839	CEP52_017839
CEP52_009628-T1_mrna	gene-CEP52_009628	CEP52_009628
CEP52_009629-T1_mrna	gene-CEP52_009629	CEP52_009629
CEP52_009630-T1_mrna	gene-CEP52_009630	CEP52_009630
CEP52_009631-T1_mrna	gene-CEP52_009631	CEP52_009631
CEP52_009632-T1_mrna	gene-CEP52_009632	CEP52_009632
CEP52_009633-T1_mrna	gene-CEP52_009633	CEP52_009633
CEP52_009634-T1_mrna	gene-CEP52_009634	CEP52_009634
CEP52_009635-T1_mrna	gene-CEP52_009635	CEP52_009635
CEP52_009636-T1_mrna	gene-CEP52_009636	CEP52_009636
CEP52_009637-T1_mrna	gene-CEP52_009637	CEP52_009637
CEP52_009638-T1_mrna	gene-CEP52_009638	CEP52_009638
CEP52_009639-T1_mrna	gene-CEP52_009639	CEP52_009639
CEP52_009640-T1_mrna	gene-CEP52_009640	CEP52_009640
CEP52_009641-T1_mrna	gene-CEP52_009641	CEP52_009641
CEP52_009642-T1_mrna	gene-CEP52_009642	CEP52_009642
CEP52_009643-T1_mrna	gene-CEP52_009643	CEP52_009643
CEP52_009644-T1_mrna	gene-CEP52_009644	CEP52_009644
CEP52_009645-T1_mrna	gene-CEP52_009645	CEP52_009645
CEP52_009646-T1_mrna	gene-CEP52_009646	CEP52_009646
CEP52_009647-T1_mrna	gene-CEP52_009647	CEP52_009647
CEP52_009648-T1_mrna	gene-CEP52_009648	CEP52_009648
CEP52_009649-T1_mrna	gene-CEP52_009649	CEP52_009649
CEP52_009650-T1_mrna	gene-CEP52_009650	CEP52_009650
CEP52_009651-T1_mrna	gene-CEP52_009651	CEP52_009651
CEP52_009652-T1_mrna	gene-CEP52_009652	CEP52_009652
CEP52_009653-T1_mrna	gene-CEP52_009653	CEP52_009653
CEP52_009654-T1_mrna	gene-CEP52_009654	CEP52_009654
CEP52_009655-T1_mrna	gene-CEP52_009655	CEP52_009655
CEP52_009656-T1_mrna	gene-CEP52_009656	CEP52_009656
CEP52_009657-T1_mrna	gene-CEP52_009657	CEP52_009657
CEP52_009658-T1_mrna	gene-CEP52_009658	CEP52_009658
CEP52_009659-T1_mrna	gene-CEP52_009659	CEP52_009659
CEP52_009660-T1_mrna	gene-CEP52_009660	CEP52_009660
CEP52_009661-T1_mrna	gene-CEP52_009661	CEP52_009661
CEP52_009662-T1_mrna	gene-CEP52_009662	CEP52_009662
CEP52_009663-T1_mrna	gene-CEP52_009663	CEP52_009663
CEP52_009664-T1_mrna	gene-CEP52_009664	CEP52_009664
CEP52_009665-T1_mrna	gene-CEP52_009665	CEP52_009665
CEP52_009666-T1_mrna	gene-CEP52_009666	CEP52_009666
CEP52_009667-T1_mrna	gene-CEP52_009667	CEP52_009667
CEP52_009668-T1_mrna	gene-CEP52_009668	CEP52_009668
CEP52_009669-T1_mrna	gene-CEP52_009669	CEP52_009669
CEP52_009670-T1_mrna	gene-CEP52_009670	CEP52_009670
CEP52_009671-T1_mrna	gene-CEP52_009671	CEP52_009671
CEP52_009672-T1_mrna	gene-CEP52_009672	CEP52_009672
CEP52_009673-T1_mrna	gene-CEP52_009673	CEP52_009673
CEP52_009674-T1_mrna	gene-CEP52_009674	CEP52_009674
CEP52_009675-T1_mrna	gene-CEP52_009675	CEP52_009675
CEP52_009676-T1_mrna	gene-CEP52_009676	CEP52_009676
CEP52_009677-T1_mrna	gene-CEP52_009677	CEP52_009677
CEP52_009678-T1_mrna	gene-CEP52_009678	CEP52_009678
CEP52_009679-T1_mrna	gene-CEP52_009679	CEP52_009679
CEP52_009680-T1_mrna	gene-CEP52_009680	CEP52_009680
CEP52_009681-T1_mrna	gene-CEP52_009681	CEP52_009681
CEP52_009682-T1_mrna	gene-CEP52_009682	CEP52_009682
CEP52_009683-T1_mrna	gene-CEP52_009683	CEP52_009683
CEP52_009684-T1_mrna	gene-CEP52_009684	CEP52_009684
CEP52_009685-T1_mrna	gene-CEP52_009685	CEP52_009685
CEP52_009686-T1_mrna	gene-CEP52_009686	CEP52_009686
CEP52_009687-T1_mrna	gene-CEP52_009687	CEP52_009687
CEP52_009688-T1_mrna	gene-CEP52_009688	CEP52_009688
CEP52_017840-T1_mrna	gene-CEP52_017840	CEP52_017840
CEP52_017841-T1_mrna	gene-CEP52_017841	CEP52_017841
CEP52_017842-T1_mrna	gene-CEP52_017842	CEP52_017842
CEP52_017843-T1_mrna	gene-CEP52_017843	CEP52_017843
CEP52_017844-T1_mrna	gene-CEP52_017844	CEP52_017844
CEP52_017845-T1_mrna	gene-CEP52_017845	CEP52_017845
CEP52_017846-T1_mrna	gene-CEP52_017846	CEP52_017846
CEP52_009689-T1_mrna	gene-CEP52_009689	CEP52_009689
CEP52_009690-T1_mrna	gene-CEP52_009690	CEP52_009690
CEP52_009691-T1_mrna	gene-CEP52_009691	CEP52_009691
CEP52_009692-T1_mrna	gene-CEP52_009692	CEP52_009692
CEP52_009693-T1_mrna	gene-CEP52_009693	CEP52_009693
CEP52_009694-T1_mrna	gene-CEP52_009694	CEP52_009694
CEP52_009695-T1_mrna	gene-CEP52_009695	CEP52_009695
CEP52_009696-T1_mrna	gene-CEP52_009696	CEP52_009696
CEP52_009697-T1_mrna	gene-CEP52_009697	CEP52_009697
CEP52_009698-T1_mrna	gene-CEP52_009698	CEP52_009698
CEP52_009699-T1_mrna	gene-CEP52_009699	CEP52_009699
CEP52_009700-T1_mrna	gene-CEP52_009700	CEP52_009700
CEP52_009701-T1_mrna	gene-CEP52_009701	CEP52_009701
CEP52_009702-T1_mrna	gene-CEP52_009702	CEP52_009702
CEP52_009703-T1_mrna	gene-CEP52_009703	CEP52_009703
CEP52_009704-T1_mrna	gene-CEP52_009704	CEP52_009704
CEP52_009705-T1_mrna	gene-CEP52_009705	CEP52_009705
CEP52_009706-T1_mrna	gene-CEP52_009706	CEP52_009706
CEP52_009708-T1_mrna	gene-CEP52_009708	CEP52_009708
CEP52_009709-T1_mrna	gene-CEP52_009709	CEP52_009709
CEP52_009710-T1_mrna	gene-CEP52_009710	CEP52_009710
CEP52_009711-T1_mrna	gene-CEP52_009711	CEP52_009711
CEP52_009712-T1_mrna	gene-CEP52_009712	CEP52_009712
CEP52_009714-T1_mrna	gene-CEP52_009714	CEP52_009714
CEP52_009715-T1_mrna	gene-CEP52_009715	CEP52_009715
CEP52_009716-T1_mrna	gene-CEP52_009716	CEP52_009716
CEP52_009717-T1_mrna	gene-CEP52_009717	CEP52_009717
CEP52_009718-T1_mrna	gene-CEP52_009718	CEP52_009718
CEP52_009719-T1_mrna	gene-CEP52_009719	CEP52_009719
CEP52_009720-T1_mrna	gene-CEP52_009720	CEP52_009720
CEP52_009721-T1_mrna	gene-CEP52_009721	CEP52_009721
CEP52_009722-T1_mrna	gene-CEP52_009722	CEP52_009722
CEP52_009723-T1_mrna	gene-CEP52_009723	CEP52_009723
CEP52_009724-T1_mrna	gene-CEP52_009724	CEP52_009724
