TRANSCRIPT	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
BHE90_012820	0	0	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012821	234.15173766484116	106.10000612938116	59.729682629076414	39.943531719296416	140.0082555109359	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_012824	0	0	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_012825	117.07586883242058	21.22000122587623	59.729682629076414	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012826	0	42.44000245175246	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012827	0	0	0	39.943531719296416	17.501031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_012831	0	0	0	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_012835	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012836	117.07586883242058	42.44000245175246	119.45936525815283	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_012837	0	42.44000245175246	0	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_012842	58.53793441621029	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012843	0	0	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012844	790.262114618839	445.6200257434009	746.6210328634552	259.63295617542667	175.01031938866987	0	0	0	0	0	94.3111165594499	0	0	0	0	625.4316150784572
BHE90_012845	117.07586883242058	74.2700042905668	59.729682629076414	59.915297578944624	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012848	380.4965737053669	551.7200318727821	1523.1069070414487	119.83059515788925	717.5423094935466	1697.6000980700978	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_012849	58.53793441621029	74.2700042905668	119.45936525815283	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_012850	234.15173766484116	148.5400085811336	119.45936525815283	79.88706343859283	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_012852	0	360.740020839896	597.2968262907642	259.63295617542667	245.01444714413785	0	0	0	0	644.22729121361	0	0	0	0	0	0
BHE90_012853	234.15173766484116	275.86001593639105	59.729682629076414	79.88706343859283	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_012854	731.7241802026286	933.6800539385542	2120.4037333322126	938.6729954034658	787.5464372490145	848.8000490350489	563.6988798119086	1409.2471995297715	0	0	188.6222331188998	141.46667483917483	0	0	0	446.73686791318374
BHE90_012855	0	106.10000612938116	149.32420657269105	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012856	0	31.83000183881435	149.32420657269105	199.7176585964821	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_012857	117.07586883242058	339.5200196140197	119.45936525815283	39.943531719296416	35.002063877733974	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_012858	321.9586392891566	265.25001532345294	686.8913502343787	459.3506147719088	227.51341520527086	0	0	0	0	0	0	0	0	0	0	0
BHE90_012859	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012860	117.07586883242058	339.5200196140197	328.51325445992023	279.60472203507493	315.0185748996058	0	0	0	0	0	0	0	0	0	0	0
BHE90_012861	1668.3311308619934	1888.5801091029846	2448.916987792133	539.2376782105017	735.0433414324136	1697.6000980700978	1972.9460793416802	0	0	1288.45458242722	0	707.3333741958742	0	0	0	893.4737358263675
BHE90_012862	146.34483604052573	381.9600220657722	537.5671436616877	79.88706343859283	87.50515969433494	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_012863	117.07586883242058	265.25001532345294	477.8374610326113	79.88706343859283	350.02063877733974	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_012864	175.6138032486309	339.5200196140197	418.1077784035349	479.322380631557	455.0268304105417	848.8000490350489	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_012865	175.6138032486309	106.10000612938116	537.5671436616877	0	0	0	0	563.6988798119086	0	0	0	565.8666993566993	0	0	0	357.389494330547
BHE90_012866	0	84.88000490350493	119.45936525815283	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_012867	117.07586883242058	21.22000122587623	0	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_012868	58.53793441621029	254.6400147105148	477.8374610326113	139.80236101753746	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_012869	58.53793441621029	328.9100190010816	268.78357183084387	279.60472203507493	245.01444714413785	0	0	0	0	0	0	282.93334967834966	0	0	0	89.34737358263675
BHE90_012870	234.15173766484116	190.9800110328861	597.2968262907642	79.88706343859283	262.51547908300483	848.8000490350489	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_012871	263.4207048729463	381.9600220657722	627.1616676053023	319.54825375437133	367.5216707162068	848.8000490350489	0	0	0	0	0	565.8666993566993	0	0	0	0
BHE90_012872	1287.8345571566265	700.2600404539157	1791.8904788722925	599.1529757894463	682.5402456158125	0	0	0	0	0	94.3111165594499	0	0	0	0	268.04212074791025
BHE90_012873	58.53793441621029	127.3200073552574	119.45936525815283	79.88706343859283	105.00619163320194	0	0	0	0	0	0	141.46667483917483	0	0	0	0
BHE90_012874	292.68967208105147	604.7700349374727	328.51325445992023	339.52001961401953	122.50722357206892	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_012875	58.53793441621029	212.2000122587623	59.729682629076414	0	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_012876	146.34483604052573	148.5400085811336	597.2968262907642	79.88706343859283	122.50722357206892	848.8000490350489	0	0	0	0	0	1131.7333987133986	0	0	0	178.6947471652735
BHE90_012878	117.07586883242058	233.42001348463856	59.729682629076414	159.77412687718567	70.00412775546795	0	0	0	0	0	0	0	0	0	0	268.04212074791025
BHE90_012879	3483.0070977645123	3267.88018878494	5345.80659530234	2117.0071811227103	2992.6764615462553	424.40002451752446	0	563.6988798119086	0	0	0	0	0	0	0	3573.89494330547
BHE90_012880	468.3034753296823	381.9600220657722	328.51325445992023	199.7176585964821	262.51547908300483	0	0	0	0	644.22729121361	0	0	0	0	0	357.389494330547
BHE90_012881	790.262114618839	435.01002513046274	627.1616676053023	239.6611903157785	140.0082555109359	0	0	0	0	0	0	848.8000490350489	0	0	0	268.04212074791025
BHE90_012882	1229.2966227404163	1389.910080294893	2717.700559622977	1358.0800784560781	1085.0639802097533	1697.6000980700978	563.6988798119086	1127.3977596238171	0	0	0	0	0	0	0	1250.8632301569144
BHE90_012883	409.7655409134721	63.6600036776287	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_012884	58.53793441621029	318.3000183881435	59.729682629076414	119.83059515788925	35.002063877733974	0	0	0	0	0	0	0	0	0	0	536.0842414958205
BHE90_012885	204.88277045673604	244.0300140975767	59.729682629076414	159.77412687718567	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_000367	58.53793441621029	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000371	0	21.22000122587623	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000372	0	0	119.45936525815283	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_000373	0	148.5400085811336	447.97261971807313	239.6611903157785	35.002063877733974	0	0	563.6988798119086	0	0	188.6222331188998	141.46667483917483	0	0	0	0
BHE90_000374	0	0	119.45936525815283	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_000375	351.2276064972618	466.8400269692771	1015.4046046942991	399.4353171929642	367.5216707162068	1697.6000980700978	0	2254.7955192476343	0	0	377.2444662377996	565.8666993566993	0	0	0	1608.2527244874614
BHE90_000376	0	42.44000245175246	119.45936525815283	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000377	58.53793441621029	53.05000306469058	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_000382	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000383	117.07586883242058	0	59.729682629076414	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000387	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000389	0	31.83000183881435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000390	0	31.83000183881435	89.59452394361462	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000397	58.53793441621029	42.44000245175246	149.32420657269105	119.83059515788925	157.5092874498029	0	0	0	0	0	0	0	0	0	0	446.73686791318374
BHE90_000398	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000399	0	0	0	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_000402	29.268967208105146	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000403	117.07586883242058	307.6900177752054	59.729682629076414	239.6611903157785	175.01031938866987	848.8000490350489	0	0	0	0	0	0	0	0	0	714.778988661094
BHE90_000404	0	0	0	79.88706343859283	35.002063877733974	848.8000490350489	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000405	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000406	175.6138032486309	106.10000612938116	29.864841314538207	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000407	117.07586883242058	42.44000245175246	0	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_000409	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000410	0	10.610000612938116	0	0	0	0	0	0	0	0	188.6222331188998	0	0	0	0	0
BHE90_000411	0	21.22000122587623	0	39.943531719296416	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_000413	0	21.22000122587623	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000414	58.53793441621029	0	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_000415	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000416	0	0	0	39.943531719296416	0	1697.6000980700978	0	0	0	0	0	0	0	0	0	0
BHE90_000422	0	0	0	0	0	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_000424	58.53793441621029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000433	117.07586883242058	169.76000980700985	0	39.943531719296416	140.0082555109359	0	0	0	0	0	0	0	0	0	0	536.0842414958205
BHE90_000439	0	0	59.729682629076414	79.88706343859283	0	848.8000490350489	0	563.6988798119086	0	644.22729121361	0	0	0	0	0	0
BHE90_000441	58.53793441621029	42.44000245175246	209.05388920176745	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000442	117.07586883242058	0	358.3780957744585	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000443	58.53793441621029	169.76000980700985	179.18904788722924	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_000445	58.53793441621029	0	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000447	0	0	0	0	0	0	0	0	0	0	377.2444662377996	0	0	0	0	178.6947471652735
BHE90_000454	58.53793441621029	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000457	117.07586883242058	212.2000122587623	0	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_000458	0	0	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000462	117.07586883242058	42.44000245175246	358.3780957744585	39.943531719296416	105.00619163320194	0	0	1127.3977596238171	0	1288.45458242722	0	0	0	0	0	0
BHE90_000465	0	0	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_000467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_000471	0	0	0	0	0	0	0	0	0	0	0	848.8000490350489	0	0	0	0
BHE90_000472	117.07586883242058	63.6600036776287	119.45936525815283	79.88706343859283	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_000474	234.15173766484116	265.25001532345294	1015.4046046942991	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_000476	175.6138032486309	233.42001348463856	418.1077784035349	279.60472203507493	140.0082555109359	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_000477	58.53793441621029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000479	0	0	0	0	35.002063877733974	0	0	0	0	0	0	282.93334967834966	0	0	0	89.34737358263675
BHE90_000481	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000482	0	63.6600036776287	119.45936525815283	0	35.002063877733974	0	0	0	0	644.22729121361	0	0	0	0	0	0
BHE90_000486	175.6138032486309	222.81001287170045	477.8374610326113	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000487	0	63.6600036776287	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000488	117.07586883242058	42.44000245175246	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000497	117.07586883242058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000499	0	106.10000612938116	119.45936525815283	159.77412687718567	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_000500	58.53793441621029	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000502	58.53793441621029	127.3200073552574	0	0	35.002063877733974	848.8000490350489	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000503	0	63.6600036776287	179.18904788722924	39.943531719296416	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_000505	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000506	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000510	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000513	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000514	29.268967208105146	31.83000183881435	0	159.77412687718567	0	0	0	0	0	644.22729121361	0	0	0	0	0	0
BHE90_003269	0	21.22000122587623	59.729682629076414	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_003270	321.9586392891566	445.6200257434009	418.1077784035349	219.6894244561303	70.00412775546795	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_003271	790.262114618839	265.25001532345294	418.1077784035349	459.3506147719088	105.00619163320194	0	0	0	0	0	0	848.8000490350489	0	0	0	0
BHE90_003272	351.2276064972618	413.7900239045865	537.5671436616877	159.77412687718567	315.0185748996058	848.8000490350489	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_003273	0	21.22000122587623	149.32420657269105	0	0	0	1127.3977596238171	563.6988798119086	0	0	0	565.8666993566993	0	0	0	89.34737358263675
BHE90_003275	117.07586883242058	53.05000306469058	238.91873051630566	79.88706343859283	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_003276	351.2276064972618	445.6200257434009	716.756191548917	219.6894244561303	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_003277	819.5310818269442	551.7200318727821	597.2968262907642	319.54825375437133	315.0185748996058	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_003278	0	0	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_003279	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	94.3111165594499	0	0	0	0	0
BHE90_003280	58.53793441621029	84.88000490350493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_003281	585.3793441621029	435.01002513046274	597.2968262907642	279.60472203507493	175.01031938866987	1697.6000980700978	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_003282	6966.014195529025	6546.370378182818	6480.670565254791	2416.5836690174333	2817.666142157585	848.8000490350489	563.6988798119086	563.6988798119086	0	644.22729121361	1226.044515272849	565.8666993566993	2037.120117684118	0	0	5986.274030036662
BHE90_003283	146.34483604052573	84.88000490350493	388.2429370889967	0	17.501031938866987	0	0	0	0	322.113645606805	0	0	0	0	0	0
BHE90_003284	234.15173766484116	169.76000980700985	119.45936525815283	199.7176585964821	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_003285	292.68967208105147	159.15000919407174	179.18904788722924	319.54825375437133	210.01238326640387	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_003286	204.88277045673604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_003287	175.6138032486309	42.44000245175246	59.729682629076414	39.943531719296416	0	0	0	281.8494399059543	0	0	0	141.46667483917483	0	0	0	0
BHE90_003288	29.268967208105146	127.3200073552574	149.32420657269105	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_003289	292.68967208105147	456.230026356339	567.431984976226	299.57648789472313	297.5175429607388	424.40002451752446	0	281.8494399059543	0	0	0	0	0	0	0	357.389494330547
BHE90_003292	234.15173766484116	551.7200318727821	806.3507154925315	19.971765859648208	245.01444714413785	0	0	0	0	0	0	0	0	0	0	268.04212074791025
BHE90_003293	468.3034753296823	254.6400147105148	447.97261971807313	379.463551333316	175.01031938866987	0	0	0	311.0062785169151	0	0	0	0	0	0	178.6947471652735
BHE90_003294	0	127.3200073552574	119.45936525815283	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_003295	0	318.3000183881435	358.3780957744585	39.943531719296416	70.00412775546795	0	0	0	0	0	0	565.8666993566993	0	0	0	178.6947471652735
BHE90_003296	117.07586883242058	127.3200073552574	209.05388920176745	79.88706343859283	87.50515969433494	848.8000490350489	0	0	0	0	188.6222331188998	0	0	0	0	0
BHE90_003297	760.9931474107339	339.5200196140197	418.1077784035349	179.74589273683387	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_003298	0	63.6600036776287	119.45936525815283	59.915297578944624	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_003299	263.4207048729463	106.10000612938116	298.6484131453821	19.971765859648208	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_003300	380.4965737053669	488.0600281951534	447.97261971807313	199.7176585964821	70.00412775546795	0	0	563.6988798119086	0	0	0	0	0	0	0	357.389494330547
BHE90_003311	58.53793441621029	0	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_003313	0	42.44000245175246	59.729682629076414	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_003314	1317.1035243647316	1018.5600588420592	1971.0795267595215	978.6165271227621	1155.0681079652213	0	0	1127.3977596238171	0	0	0	565.8666993566993	0	0	0	446.73686791318374
BHE90_003316	1317.1035243647316	1485.4000858113363	1791.8904788722925	738.9553368069837	1470.0866828648273	848.8000490350489	0	0	0	0	0	282.93334967834966	0	0	0	714.778988661094
BHE90_003317	175.6138032486309	63.6600036776287	0	19.971765859648208	35.002063877733974	0	0	0	0	0	0	141.46667483917483	0	0	0	357.389494330547
BHE90_003319	2956.1656880186197	2578.230148943962	4121.348101406273	2835.990752070046	2467.6455033802454	1697.6000980700978	0	3382.193278871452	0	322.113645606805	377.2444662377996	424.40002451752446	0	0	0	1072.168482991641
BHE90_003321	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_003322	351.2276064972618	297.0800171622672	268.78357183084387	399.4353171929642	280.0165110218718	0	0	0	0	644.22729121361	0	565.8666993566993	0	0	0	178.6947471652735
BHE90_003323	117.07586883242058	201.59001164582423	537.5671436616877	159.77412687718567	140.0082555109359	0	0	1127.3977596238171	0	0	0	0	0	0	0	0
BHE90_003324	117.07586883242058	148.5400085811336	358.3780957744585	239.6611903157785	140.0082555109359	4244.000245175245	0	0	0	0	0	0	0	0	0	0
BHE90_003325	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	565.8666993566993	0	0	0	0
BHE90_003326	0	21.22000122587623	0	239.6611903157785	175.01031938866987	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_003327	58.53793441621029	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_003328	0	21.22000122587623	89.59452394361462	79.88706343859283	52.50309581660097	0	0	0	0	0	0	0	0	0	0	0
BHE90_003329	0	21.22000122587623	0	159.77412687718567	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_003330	439.0345081215772	222.81001287170045	119.45936525815283	199.7176585964821	157.5092874498029	0	0	845.548319717863	0	0	0	282.93334967834966	0	0	0	536.0842414958205
BHE90_003331	117.07586883242058	307.6900177752054	238.91873051630566	39.943531719296416	210.01238326640387	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_003333	556.1103769539978	763.9200441315444	1075.1342873233755	599.1529757894463	735.0433414324136	0	0	0	0	0	0	0	1358.0800784560786	0	0	357.389494330547
BHE90_003334	0	201.59001164582423	59.729682629076414	0	35.002063877733974	0	0	0	0	0	0	282.93334967834966	0	0	0	178.6947471652735
BHE90_003335	585.3793441621029	572.9400330986583	776.4858741779934	319.54825375437133	245.01444714413785	0	563.6988798119086	563.6988798119086	0	0	188.6222331188998	282.93334967834966	0	0	0	0
BHE90_003336	58.53793441621029	63.6600036776287	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_003337	117.07586883242058	339.5200196140197	209.05388920176745	79.88706343859283	52.50309581660097	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_003346	468.3034753296823	339.5200196140197	388.2429370889967	39.943531719296416	52.50309581660097	1697.6000980700978	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_003347	58.53793441621029	106.10000612938116	0	79.88706343859283	35.002063877733974	1697.6000980700978	0	0	0	0	0	0	0	0	0	0
BHE90_012888	29.268967208105146	0	59.729682629076414	79.88706343859283	0	0	0	845.548319717863	0	0	0	0	0	0	0	0
BHE90_012896	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012898	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012901	58.53793441621029	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012908	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_012910	58.53793441621029	106.10000612938116	59.729682629076414	0	0	848.8000490350489	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_012911	0	21.22000122587623	59.729682629076414	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	178.6947471652735
